"round","seed.1","name.1","link.1","score.1","games.1","win_pct.1","srs.1","sos.1","win_pct_home.1","win_pct_away.1","win_pct_conf.1","pts_pg.1","opp_pts_pg.1","fg_pg.1","fg_pct.1","fg3_pg.1","fg3_pct.1","ft_pg.1","ft_pct.1","orb_pg.1","trb_pg.1","ast_pg.1","stl_pg.1","blk_pg.1","tov_pg.1","pf_pg.1","seed.2","name.2","link.2","score.2","games.2","win_pct.2","srs.2","sos.2","win_pct_home.2","win_pct_away.2","win_pct_conf.2","pts_pg.2","opp_pts_pg.2","fg_pg.2","fg_pct.2","fg3_pg.2","fg3_pct.2","ft_pg.2","ft_pct.2","orb_pg.2","trb_pg.2","ast_pg.2","stl_pg.2","blk_pg.2","tov_pg.2","pf_pg.2","year","winner","point_diff"
4,2,"Arizona","/cbb/schools/arizona/2001.html",87,36,0.778,26.85,12.56,0.866666666666667,0.583333333333333,0.833333333333333,81.2777777777778,66.2777777777778,28.1944444444444,0.476,5.36111111111111,0.355,19.5277777777778,0.748,13.5277777777778,39.8055555555556,16.25,7.86111111111111,4.41666666666667,15.1666666666667,17.5,1,"Illinois","/cbb/schools/illinois/2001.html",81,35,0.771,23.32,11.38,1,0.636363636363636,0.8125,77.8571428571429,65.9142857142857,26.5428571428571,0.454,7.05714285714286,0.364,17.7142857142857,0.705,13.6857142857143,40,15.7142857142857,7.68571428571429,4.17142857142857,14.9714285714286,22.0571428571429,2001,"team1",6
1,16,"Monmouth","/cbb/schools/monmouth/2001.html",52,31,0.677,-3.82,-8.86,0.833333333333333,0.533333333333333,0.75,70.3225806451613,65.2903225806452,24.3870967741935,0.454,6.48387096774194,0.353,15.0645161290323,0.689,9.67741935483871,34.0322580645161,14.1612903225806,9.03225806451613,3.38709677419355,15.1935483870968,16.6774193548387,1,"Duke","/cbb/schools/duke/2001.html",95,39,0.897,32.18,11.98,0.866666666666667,0.9,0.8125,90.7179487179487,70.5128205128205,31.2051282051282,0.481,10.4358974358974,0.385,17.8717948717949,0.696,13.7948717948718,38.5897435897436,17.974358974359,10.5384615384615,5.02564102564103,13.6153846153846,16.8974358974359,2001,"team2",-43
1,9,"Missouri","/cbb/schools/missouri/2001.html",70,33,0.606,10.76,9.2,0.928571428571429,0.272727272727273,0.5625,75.5454545454545,72.7878787878788,25.6666666666667,0.42,8.45454545454546,0.38,15.7575757575758,0.701,14.1212121212121,38.1515151515151,12.6666666666667,7.81818181818182,4,15.0606060606061,20.5757575757576,8,"Georgia","/cbb/schools/georgia/2001.html",68,31,0.516,12.72,12.75,0.692307692307692,0.416666666666667,0.5625,72.8064516129032,72.8387096774194,27.258064516129,0.464,4.58064516129032,0.345,13.7096774193548,0.672,12.8064516129032,38.4838709677419,15.1935483870968,6.29032258064516,4.80645161290323,15.6451612903226,18.3548387096774,2001,"team1",2
1,12,"Utah State","/cbb/schools/utah-state/2001.html",77,34,0.824,9.99,-1.48,1,0.636363636363636,0.8125,70.7058823529412,57.6176470588235,25.0588235294118,0.485,5.88235294117647,0.39,14.7058823529412,0.673,10.8823529411765,34.6176470588235,15.0294117647059,6.47058823529412,3.88235294117647,14.2941176470588,17.0882352941176,5,"Ohio State","/cbb/schools/ohio-state/2001.html",68,31,0.645,15.68,8.16,0.823529411764706,0.555555555555556,0.6875,71.1612903225806,63.6451612903226,25,0.471,5.45161290322581,0.381,15.7096774193548,0.699,11.4516129032258,35.1612903225806,15.258064516129,5.19354838709677,5.16129032258065,15.1935483870968,19.5806451612903,2001,"team1",9
1,13,"Hofstra","/cbb/schools/hofstra/2001.html",48,31,0.839,5.12,-5.47,0.923076923076923,0.846153846153846,0.888888888888889,72.8064516129032,62.2258064516129,25.2903225806452,0.473,5.38709677419355,0.332,16.8387096774194,0.647,12.0322580645161,37.6129032258064,13.3548387096774,7.64516129032258,3.83870967741935,16.4838709677419,17.6451612903226,4,"UCLA","/cbb/schools/ucla/2001.html",61,32,0.719,17.13,12.07,0.75,0.727272727272727,0.777777777777778,79.5,74.4375,28.1875,0.463,5.9375,0.355,17.1875,0.663,13.78125,38.09375,14.5,7.78125,3.96875,16.09375,20.9375,2001,"team2",-13
1,11,"Oklahoma State","/cbb/schools/oklahoma-state/2001.html",54,30,0.667,10.83,4.73,0.9375,0.363636363636364,0.625,70.9666666666667,64.5333333333333,25.5666666666667,0.464,4.3,0.327,15.5333333333333,0.633,12.1333333333333,37.9666666666667,13.5333333333333,8.03333333333333,3.83333333333333,16.8666666666667,18.9333333333333,6,"USC","/cbb/schools/southern-california/2001.html",69,34,0.706,16.54,10.84,0.8125,0.583333333333333,0.611111111111111,77.0588235294118,71.1764705882353,26.4117647058824,0.459,6.11764705882353,0.348,18.1176470588235,0.706,12.4117647058824,36.7647058823529,15.1176470588235,7.61764705882353,4.44117647058824,15.0588235294118,18.1470588235294,2001,"team2",-15
1,14,"Southern Utah","/cbb/schools/southern-utah/2001.html",65,31,0.806,3.01,-3.42,1,0.642857142857143,0.8125,72.3548387096774,65,25.258064516129,0.489,6.35483870967742,0.4,15.4838709677419,0.713,10.8064516129032,32.1612903225806,14.9032258064516,10.3548387096774,2.80645161290323,15.1612903225806,19.7741935483871,3,"Boston College","/cbb/schools/boston-college/2001.html",68,32,0.844,17.99,5.19,1,0.6,0.8125,79.59375,66.53125,27.46875,0.454,7.1875,0.353,17.46875,0.709,15.1875,36.4375,14.5,10.1875,3.03125,13.21875,20.375,2001,"team2",-3
1,10,"Creighton","/cbb/schools/creighton/2001.html",56,32,0.75,12.41,3.01,1,0.583333333333333,0.777777777777778,72.65625,63.25,24.625,0.442,7.78125,0.359,15.625,0.702,11.15625,33.875,15.3125,9.15625,3.5625,13.3125,20.1875,7,"Iowa","/cbb/schools/iowa/2001.html",69,35,0.657,14.25,10.71,0.75,0.454545454545455,0.4375,74.0857142857143,70.5428571428571,23.2857142857143,0.43,6,0.366,21.5142857142857,0.705,13.7714285714286,38.6,13.5428571428571,5.45714285714286,2.37142857142857,14.8571428571429,22.3714285714286,2001,"team2",-13
1,15,"Holy Cross","/cbb/schools/holy-cross/2001.html",68,30,0.733,-0.31,-5.84,0.928571428571429,0.6,0.833333333333333,67.8,62.2666666666667,21.3333333333333,0.445,4.53333333333333,0.351,20.6,0.657,12.9333333333333,38.5,12.8333333333333,6.26666666666667,5.23333333333333,17.0666666666667,19.4333333333333,2,"Kentucky","/cbb/schools/kentucky/2001.html",72,34,0.706,20.32,11.12,0.916666666666667,0.5,0.75,79.7941176470588,70.5882352941177,29.0588235294118,0.482,7.20588235294118,0.346,14.4705882352941,0.655,13.6470588235294,38.5588235294118,15.8529411764706,6.73529411764706,4.44117647058824,15.0882352941176,18.5588235294118,2001,"team2",-4
2,9,"Missouri","/cbb/schools/missouri/2001.html",81,33,0.606,10.76,9.2,0.928571428571429,0.272727272727273,0.5625,75.5454545454545,72.7878787878788,25.6666666666667,0.42,8.45454545454546,0.38,15.7575757575758,0.701,14.1212121212121,38.1515151515151,12.6666666666667,7.81818181818182,4,15.0606060606061,20.5757575757576,1,"Duke","/cbb/schools/duke/2001.html",94,39,0.897,32.18,11.98,0.866666666666667,0.9,0.8125,90.7179487179487,70.5128205128205,31.2051282051282,0.481,10.4358974358974,0.385,17.8717948717949,0.696,13.7948717948718,38.5897435897436,17.974358974359,10.5384615384615,5.02564102564103,13.6153846153846,16.8974358974359,2001,"team2",-13
2,4,"UCLA","/cbb/schools/ucla/2001.html",75,32,0.719,17.13,12.07,0.75,0.727272727272727,0.777777777777778,79.5,74.4375,28.1875,0.463,5.9375,0.355,17.1875,0.663,13.78125,38.09375,14.5,7.78125,3.96875,16.09375,20.9375,12,"Utah State","/cbb/schools/utah-state/2001.html",50,34,0.824,9.99,-1.48,1,0.636363636363636,0.8125,70.7058823529412,57.6176470588235,25.0588235294118,0.485,5.88235294117647,0.39,14.7058823529412,0.673,10.8823529411765,34.6176470588235,15.0294117647059,6.47058823529412,3.88235294117647,14.2941176470588,17.0882352941176,2001,"team1",25
2,3,"Boston College","/cbb/schools/boston-college/2001.html",71,32,0.844,17.99,5.19,1,0.6,0.8125,79.59375,66.53125,27.46875,0.454,7.1875,0.353,17.46875,0.709,15.1875,36.4375,14.5,10.1875,3.03125,13.21875,20.375,6,"USC","/cbb/schools/southern-california/2001.html",74,34,0.706,16.54,10.84,0.8125,0.583333333333333,0.611111111111111,77.0588235294118,71.1764705882353,26.4117647058824,0.459,6.11764705882353,0.348,18.1176470588235,0.706,12.4117647058824,36.7647058823529,15.1176470588235,7.61764705882353,4.44117647058824,15.0588235294118,18.1470588235294,2001,"team2",-3
2,2,"Kentucky","/cbb/schools/kentucky/2001.html",92,34,0.706,20.32,11.12,0.916666666666667,0.5,0.75,79.7941176470588,70.5882352941177,29.0588235294118,0.482,7.20588235294118,0.346,14.4705882352941,0.655,13.6470588235294,38.5588235294118,15.8529411764706,6.73529411764706,4.44117647058824,15.0882352941176,18.5588235294118,7,"Iowa","/cbb/schools/iowa/2001.html",79,35,0.657,14.25,10.71,0.75,0.454545454545455,0.4375,74.0857142857143,70.5428571428571,23.2857142857143,0.43,6,0.366,21.5142857142857,0.705,13.7714285714286,38.6,13.5428571428571,5.45714285714286,2.37142857142857,14.8571428571429,22.3714285714286,2001,"team1",13
3,4,"UCLA","/cbb/schools/ucla/2001.html",63,32,0.719,17.13,12.07,0.75,0.727272727272727,0.777777777777778,79.5,74.4375,28.1875,0.463,5.9375,0.355,17.1875,0.663,13.78125,38.09375,14.5,7.78125,3.96875,16.09375,20.9375,1,"Duke","/cbb/schools/duke/2001.html",76,39,0.897,32.18,11.98,0.866666666666667,0.9,0.8125,90.7179487179487,70.5128205128205,31.2051282051282,0.481,10.4358974358974,0.385,17.8717948717949,0.696,13.7948717948718,38.5897435897436,17.974358974359,10.5384615384615,5.02564102564103,13.6153846153846,16.8974358974359,2001,"team2",-13
3,2,"Kentucky","/cbb/schools/kentucky/2001.html",76,34,0.706,20.32,11.12,0.916666666666667,0.5,0.75,79.7941176470588,70.5882352941177,29.0588235294118,0.482,7.20588235294118,0.346,14.4705882352941,0.655,13.6470588235294,38.5588235294118,15.8529411764706,6.73529411764706,4.44117647058824,15.0882352941176,18.5588235294118,6,"USC","/cbb/schools/southern-california/2001.html",80,34,0.706,16.54,10.84,0.8125,0.583333333333333,0.611111111111111,77.0588235294118,71.1764705882353,26.4117647058824,0.459,6.11764705882353,0.348,18.1176470588235,0.706,12.4117647058824,36.7647058823529,15.1176470588235,7.61764705882353,4.44117647058824,15.0588235294118,18.1470588235294,2001,"team2",-4
4,6,"USC","/cbb/schools/southern-california/2001.html",69,34,0.706,16.54,10.84,0.8125,0.583333333333333,0.611111111111111,77.0588235294118,71.1764705882353,26.4117647058824,0.459,6.11764705882353,0.348,18.1176470588235,0.706,12.4117647058824,36.7647058823529,15.1176470588235,7.61764705882353,4.44117647058824,15.0588235294118,18.1470588235294,1,"Duke","/cbb/schools/duke/2001.html",79,39,0.897,32.18,11.98,0.866666666666667,0.9,0.8125,90.7179487179487,70.5128205128205,31.2051282051282,0.481,10.4358974358974,0.385,17.8717948717949,0.696,13.7948717948718,38.5897435897436,17.974358974359,10.5384615384615,5.02564102564103,13.6153846153846,16.8974358974359,2001,"team2",-10
1,16,"Alabama State","/cbb/schools/alabama-state/2001.html",35,31,0.71,-8.99,-13.74,0.846153846153846,0.615384615384615,0.833333333333333,68.8709677419355,63.8709677419355,24.3870967741935,0.441,5.32258064516129,0.326,14.7741935483871,0.658,12.4516129032258,37.9032258064516,13.2258064516129,8.38709677419355,3,16.4516129032258,16.1935483870968,1,"Michigan State","/cbb/schools/michigan-state/2001.html",69,33,0.848,25.12,9.54,1,0.7,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,2001,"team2",-34
1,9,"Fresno State","/cbb/schools/fresno-state/2001.html",82,33,0.788,15.65,5.13,0.944444444444444,0.6,0.8125,81.4848484848485,70.969696969697,28.9090909090909,0.47,7.3030303030303,0.355,16.3636363636364,0.681,11.7878787878788,37.5757575757576,17.9393939393939,10,6.33333333333333,16.6969696969697,18.969696969697,8,"California","/cbb/schools/california/2001.html",70,31,0.645,14.77,9.09,0.823529411764706,0.416666666666667,0.611111111111111,74.3225806451613,68.6451612903226,26.2258064516129,0.479,5.67741935483871,0.35,16.1935483870968,0.686,9.06451612903226,32.1935483870968,16.3870967741935,7.25806451612903,2.12903225806452,13.6774193548387,18.3870967741935,2001,"team1",12
1,12,"Gonzaga","/cbb/schools/gonzaga/2001.html",86,33,0.788,12.57,0.32,0.928571428571429,0.642857142857143,0.928571428571429,82.4242424242424,68.8484848484848,27.7272727272727,0.51,7.42424242424242,0.404,19.5454545454545,0.681,11.1818181818182,38.3333333333333,16.2727272727273,5.78787878787879,4.09090909090909,14.3030303030303,18.7575757575758,5,"Virginia","/cbb/schools/virginia/2001.html",85,29,0.69,18.93,8.73,0.9375,0.416666666666667,0.5625,84.9655172413793,74.7586206896552,29.3793103448276,0.455,7.03448275862069,0.369,19.1724137931034,0.736,15.0689655172414,39,14.4827586206897,7.62068965517241,3.37931034482759,13.7586206896552,20.3448275862069,2001,"team1",1
1,13,"Indiana State","/cbb/schools/indiana-state/2001.html",70,34,0.647,6.97,2.51,0.857142857142857,0.384615384615385,0.555555555555556,72.9117647058823,67.7941176470588,25.3235294117647,0.46,6.26470588235294,0.359,16,0.705,9.82352941176471,31.4411764705882,15.3235294117647,6.97058823529412,2.94117647058824,11.8235294117647,16.9411764705882,4,"Oklahoma","/cbb/schools/oklahoma/2001.html",68,33,0.788,15.56,5.5,0.928571428571429,0.5,0.75,74.3636363636364,64.3030303030303,26.030303030303,0.446,7.33333333333333,0.381,14.969696969697,0.74,12.7272727272727,35.8787878787879,13.4545454545455,8.51515151515152,2.75757575757576,12.7272727272727,21.3939393939394,2001,"team1",2
1,11,"Temple","/cbb/schools/temple/2001.html",79,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,6,"Texas","/cbb/schools/texas/2001.html",65,34,0.735,14.25,8.89,0.941176470588235,0.545454545454545,0.75,70.4705882352941,65.0294117647059,24.0882352941176,0.412,6.32352941176471,0.343,15.9705882352941,0.65,14.2058823529412,39.5882352941176,12.1764705882353,7.88235294117647,5.61764705882353,14.7647058823529,22.6764705882353,2001,"team1",14
1,14,"Western Kentucky","/cbb/schools/western-kentucky/2001.html",56,31,0.774,8.69,-1.63,0.866666666666667,0.692307692307692,0.875,74.2903225806452,60.9354838709677,26.1935483870968,0.454,6.87096774193548,0.352,15.0322580645161,0.691,14.2258064516129,40,14.5806451612903,7.93548387096774,5,14.6129032258065,18.9677419354839,3,"Florida","/cbb/schools/florida/2001.html",69,31,0.774,21.36,7.55,0.875,0.727272727272727,0.75,80.9354838709677,67.1290322580645,27.3870967741935,0.481,8.25806451612903,0.383,17.9032258064516,0.729,10.2903225806452,36.9354838709677,17.3548387096774,8.74193548387097,3.67741935483871,14.5483870967742,19,2001,"team2",-13
1,10,"Providence","/cbb/schools/providence/2001.html",59,31,0.677,13.74,5.44,0.8125,0.727272727272727,0.6875,76.0967741935484,66.0967741935484,26,0.446,8.03225806451613,0.4,16.0645161290323,0.719,12.6129032258065,36.4193548387097,16.3225806451613,9.2258064516129,5.54838709677419,15.0645161290323,20.7741935483871,7,"Penn State","/cbb/schools/penn-state/2001.html",69,33,0.636,12.43,10.55,0.714285714285714,0.454545454545455,0.4375,76.8181818181818,74.9393939393939,25.3030303030303,0.426,8.42424242424242,0.367,17.7878787878788,0.764,10.5757575757576,32.3939393939394,14.5757575757576,8.45454545454546,3.54545454545455,12.3333333333333,19.9090909090909,2001,"team2",-10
1,15,"Princeton","/cbb/schools/princeton/2001.html",48,27,0.593,-2.53,-1.88,0.9,0.461538461538462,0.785714285714286,57.8518518518519,58.1111111111111,20,0.449,8.07407407407407,0.352,9.77777777777778,0.727,6.44444444444444,25.6296296296296,14.1851851851852,6.66666666666667,2.25925925925926,12.5925925925926,16.8888888888889,2,"UNC","/cbb/schools/north-carolina/2001.html",70,33,0.788,19.95,11.77,0.857142857142857,0.727272727272727,0.8125,79.1212121212121,70.9393939393939,28.6363636363636,0.479,5.72727272727273,0.364,16.1212121212121,0.67,12.4545454545455,41.3030303030303,17.4545454545455,7.39393939393939,5.57575757575758,15.6969696969697,17.4545454545455,2001,"team2",-22
2,9,"Fresno State","/cbb/schools/fresno-state/2001.html",65,33,0.788,15.65,5.13,0.944444444444444,0.6,0.8125,81.4848484848485,70.969696969697,28.9090909090909,0.47,7.3030303030303,0.355,16.3636363636364,0.681,11.7878787878788,37.5757575757576,17.9393939393939,10,6.33333333333333,16.6969696969697,18.969696969697,1,"Michigan State","/cbb/schools/michigan-state/2001.html",81,33,0.848,25.12,9.54,1,0.7,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,2001,"team2",-16
2,13,"Indiana State","/cbb/schools/indiana-state/2001.html",68,34,0.647,6.97,2.51,0.857142857142857,0.384615384615385,0.555555555555556,72.9117647058823,67.7941176470588,25.3235294117647,0.46,6.26470588235294,0.359,16,0.705,9.82352941176471,31.4411764705882,15.3235294117647,6.97058823529412,2.94117647058824,11.8235294117647,16.9411764705882,12,"Gonzaga","/cbb/schools/gonzaga/2001.html",85,33,0.788,12.57,0.32,0.928571428571429,0.642857142857143,0.928571428571429,82.4242424242424,68.8484848484848,27.7272727272727,0.51,7.42424242424242,0.404,19.5454545454545,0.681,11.1818181818182,38.3333333333333,16.2727272727273,5.78787878787879,4.09090909090909,14.3030303030303,18.7575757575758,2001,"team2",-17
2,3,"Florida","/cbb/schools/florida/2001.html",54,31,0.774,21.36,7.55,0.875,0.727272727272727,0.75,80.9354838709677,67.1290322580645,27.3870967741935,0.481,8.25806451612903,0.383,17.9032258064516,0.729,10.2903225806452,36.9354838709677,17.3548387096774,8.74193548387097,3.67741935483871,14.5483870967742,19,11,"Temple","/cbb/schools/temple/2001.html",75,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,2001,"team2",-21
2,2,"UNC","/cbb/schools/north-carolina/2001.html",74,33,0.788,19.95,11.77,0.857142857142857,0.727272727272727,0.8125,79.1212121212121,70.9393939393939,28.6363636363636,0.479,5.72727272727273,0.364,16.1212121212121,0.67,12.4545454545455,41.3030303030303,17.4545454545455,7.39393939393939,5.57575757575758,15.6969696969697,17.4545454545455,7,"Penn State","/cbb/schools/penn-state/2001.html",82,33,0.636,12.43,10.55,0.714285714285714,0.454545454545455,0.4375,76.8181818181818,74.9393939393939,25.3030303030303,0.426,8.42424242424242,0.367,17.7878787878788,0.764,10.5757575757576,32.3939393939394,14.5757575757576,8.45454545454546,3.54545454545455,12.3333333333333,19.9090909090909,2001,"team2",-8
3,12,"Gonzaga","/cbb/schools/gonzaga/2001.html",62,33,0.788,12.57,0.32,0.928571428571429,0.642857142857143,0.928571428571429,82.4242424242424,68.8484848484848,27.7272727272727,0.51,7.42424242424242,0.404,19.5454545454545,0.681,11.1818181818182,38.3333333333333,16.2727272727273,5.78787878787879,4.09090909090909,14.3030303030303,18.7575757575758,1,"Michigan State","/cbb/schools/michigan-state/2001.html",77,33,0.848,25.12,9.54,1,0.7,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,2001,"team2",-15
3,7,"Penn State","/cbb/schools/penn-state/2001.html",72,33,0.636,12.43,10.55,0.714285714285714,0.454545454545455,0.4375,76.8181818181818,74.9393939393939,25.3030303030303,0.426,8.42424242424242,0.367,17.7878787878788,0.764,10.5757575757576,32.3939393939394,14.5757575757576,8.45454545454546,3.54545454545455,12.3333333333333,19.9090909090909,11,"Temple","/cbb/schools/temple/2001.html",84,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,2001,"team2",-12
4,11,"Temple","/cbb/schools/temple/2001.html",62,37,0.649,16.2,9.77,0.705882352941177,0.571428571428571,0.75,70.3783783783784,63.9459459459459,25.027027027027,0.427,7.59459459459459,0.345,12.7297297297297,0.7,13.3513513513514,35.7297297297297,11.2432432432432,7.2972972972973,3.72972972972973,8.2972972972973,15.8108108108108,1,"Michigan State","/cbb/schools/michigan-state/2001.html",69,33,0.848,25.12,9.54,1,0.7,0.8125,77.3636363636364,61.7878787878788,29,0.489,4.42424242424242,0.322,14.9393939393939,0.719,15.5757575757576,42.5454545454545,17.5454545454545,6.36363636363636,4.03030303030303,13.6666666666667,18.5151515151515,2001,"team2",-7
1,16,"UNC Greensboro","/cbb/schools/north-carolina-greensboro/2001.html",60,31,0.613,-5.02,-5.85,0.909090909090909,0.375,0.625,73.6129032258064,71.9354838709677,24.9354838709677,0.444,5.93548387096774,0.383,17.8064516129032,0.769,11.0645161290323,33.8387096774194,13.3548387096774,8.74193548387097,3.80645161290323,15.3225806451613,20.9032258064516,1,"Stanford","/cbb/schools/stanford/2001.html",89,34,0.912,25.77,9.86,0.866666666666667,1,0.888888888888889,83.2058823529412,65.4705882352941,28.0294117647059,0.511,7.41176470588235,0.429,19.7352941176471,0.743,10.7352941176471,36.5882352941176,16.7058823529412,5.5,3.17647058823529,12.8823529411765,22.8823529411765,2001,"team2",-29
1,9,"St. Joseph's","/cbb/schools/saint-josephs/2001.html",66,33,0.788,12.73,4.46,0.928571428571429,0.666666666666667,0.875,79.5454545454545,71.2727272727273,27.4242424242424,0.482,7.72727272727273,0.356,16.969696969697,0.693,11.1515151515152,37.6060606060606,17.8787878787879,6.18181818181818,3.87878787878788,14.5151515151515,19.7575757575758,8,"Georgia Tech","/cbb/schools/georgia-tech/2001.html",62,30,0.567,14.52,11.79,0.8,0.272727272727273,0.5,75.6333333333333,72.9,25.8666666666667,0.426,8.66666666666667,0.371,15.2333333333333,0.69,11.5,37.5,16.2666666666667,7.93333333333333,4.53333333333333,15.8,21.5,2001,"team1",4
1,12,"BYU","/cbb/schools/brigham-young/2001.html",59,33,0.727,10.95,3.48,1,0.4,0.714285714285714,70.4242424242424,62.6969696969697,22.5454545454545,0.459,5.60606060606061,0.381,19.7272727272727,0.78,8.84848484848485,31.8787878787879,12.5454545454545,6.15151515151515,3.27272727272727,13.1212121212121,14.8787878787879,5,"Cincinnati","/cbb/schools/cincinnati/2001.html",84,35,0.714,16.19,7.85,0.785714285714286,0.583333333333333,0.6875,73.8857142857143,65.5428571428571,26.3142857142857,0.444,6.11428571428571,0.357,15.1428571428571,0.697,13.2571428571429,34.7428571428571,12.8857142857143,5.54285714285714,3.37142857142857,10.8571428571429,19.0285714285714,2001,"team2",-25
1,13,"Kent State","/cbb/schools/kent-state/2001.html",77,34,0.706,8.69,1.44,0.833333333333333,0.583333333333333,0.722222222222222,70.2941176470588,62.2647058823529,24.2058823529412,0.429,5.29411764705882,0.349,16.5882352941176,0.763,11.8529411764706,32.4411764705882,12.6176470588235,6.85294117647059,3.08823529411765,10.1764705882353,19.7352941176471,4,"Indiana","/cbb/schools/indiana/2001.html",73,34,0.618,17.58,11.05,0.866666666666667,0.4,0.625,70.8235294117647,64.2941176470588,25.2352941176471,0.453,5.32352941176471,0.362,15.0294117647059,0.636,11.0882352941176,37.2941176470588,15.0882352941176,6.79411764705882,5.23529411764706,14.5882352941176,19.1176470588235,2001,"team1",4
1,11,"Georgia State","/cbb/schools/georgia-state/2001.html",50,34,0.853,5.25,-3.72,1,0.714285714285714,0.888888888888889,79.4411764705882,68.7352941176471,27.3235294117647,0.449,8.11764705882353,0.354,16.6764705882353,0.702,12.9705882352941,34.4411764705882,13.2058823529412,10.3235294117647,3.79411764705882,12.7941176470588,18.1470588235294,6,"Wisconsin","/cbb/schools/wisconsin/2001.html",49,29,0.621,14.91,12.08,0.866666666666667,0.416666666666667,0.5625,59.4137931034483,56.5862068965517,19.8275862068966,0.426,6,0.365,13.7586206896552,0.702,8.03448275862069,29.9655172413793,12.3448275862069,5.93103448275862,2.3448275862069,11.6206896551724,17.9310344827586,2001,"team1",1
1,14,"George Mason","/cbb/schools/george-mason/2001.html",80,30,0.6,5.12,-0.35,0.909090909090909,0.4,0.6875,70.9,65.4333333333333,26.1333333333333,0.46,4.73333333333333,0.323,13.9,0.659,11.9,33.9333333333333,13.7,8.4,4.3,14.3,18.1333333333333,3,"Maryland","/cbb/schools/maryland/2001.html",83,36,0.694,23.83,11,0.785714285714286,0.6,0.625,85.1944444444444,72.3611111111111,31.1111111111111,0.484,5.69444444444444,0.38,17.2777777777778,0.696,15.0833333333333,41.0555555555556,19.2222222222222,8.94444444444444,5.91666666666667,14.5277777777778,19.8055555555556,2001,"team2",-3
1,10,"Georgetown","/cbb/schools/georgetown/2001.html",63,33,0.758,12.06,1.58,0.8125,0.7,0.625,78,67.5151515151515,28,0.437,5.63636363636364,0.332,16.3636363636364,0.661,18.3939393939394,44.8787878787879,16.5757575757576,9.81818181818182,6,16.6666666666667,21.030303030303,7,"Arkansas","/cbb/schools/arkansas/2001.html",61,31,0.645,17.25,6.15,0.888888888888889,0.3,0.625,79.8709677419355,68.7741935483871,28.4193548387097,0.443,8.80645161290323,0.368,14.2258064516129,0.69,13.2258064516129,35.4838709677419,15.3548387096774,11.7741935483871,4,14.5483870967742,21.0967741935484,2001,"team1",2
1,15,"Hampton","/cbb/schools/hampton/2001.html",58,32,0.781,-3.66,-10.6,0.909090909090909,0.6875,0.777777777777778,77.21875,70.1875,26.5625,0.46,6.25,0.348,17.84375,0.684,13.5625,38.84375,14.03125,6.8125,5.78125,15.28125,18.625,2,"Iowa State","/cbb/schools/iowa-state/2001.html",57,31,0.806,15.9,4.87,1,0.6,0.8125,79.0645161290323,68.2258064516129,26.5483870967742,0.474,5.87096774193548,0.417,20.0967741935484,0.728,12.0967741935484,39.6129032258064,13.8387096774194,6.12903225806452,3.29032258064516,15.0645161290323,20.5161290322581,2001,"team1",1
2,9,"St. Joseph's","/cbb/schools/saint-josephs/2001.html",83,33,0.788,12.73,4.46,0.928571428571429,0.666666666666667,0.875,79.5454545454545,71.2727272727273,27.4242424242424,0.482,7.72727272727273,0.356,16.969696969697,0.693,11.1515151515152,37.6060606060606,17.8787878787879,6.18181818181818,3.87878787878788,14.5151515151515,19.7575757575758,1,"Stanford","/cbb/schools/stanford/2001.html",90,34,0.912,25.77,9.86,0.866666666666667,1,0.888888888888889,83.2058823529412,65.4705882352941,28.0294117647059,0.511,7.41176470588235,0.429,19.7352941176471,0.743,10.7352941176471,36.5882352941176,16.7058823529412,5.5,3.17647058823529,12.8823529411765,22.8823529411765,2001,"team2",-7
